rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-83058,h142954142,45, 1405  93091  1  2 ,married-de-facto,198,55,14,70,68,1,nasal-congestion,2015-08-10t09:18+00:00,R51944242,50,certificate-iv,engineering-worker,, 2350  4306  7389  5297 ,31,2020-04-18t11:12+00:00,william,ezzell,lemons,f,12/05/1970, 485  nepean  highway  clydebank , mount  martha ,3719.0,vic, 03  4715  5310 ,rohfjbilta@aol.com
rec-93016,g170345778,65, 1004  43079  1  1 ,not-married,172,133,44,80,172,0,slurred-speech,2018-02-16t11:33+00:00,R70754837,67,bachelor-degree,education-professional,, 1290  2344  8029  9993 ,47,2019-02-23t02:22+00:00,john,braxton,heath,f,02/04/1953, 100  hogbay  road  ymca  corner , pelican  lagoon ,5222.0,sa, 08  7574  7189 ,heath91@yahoo.com
rec-30647,i153627668,21, 9107  83930  1  3 ,not-married,196,84,21,73,90,0,pneumonia,2013-06-05t07:05+00:00,R36867625,28,certificate-iii,ict-technician,, 4028  9521  9673  6105 ,9,2020-07-15t04:52+00:00,paula,shoun,straniero,f,29/03/1992, 48  hall  road  hazeldean ,ilford,2850.0,nsw, 02  7658  6010 ,paula4@yahoo.com
rec-78937,f169798644,54, 8441  91960  1  1 ,married,194,62,16,79,218,1,bruised-shoulder,2018-12-11t02:36+00:00,R94768649,56,certificate-i,personal-assistant,, 4502  6639  1919  3779 ,27,2010-07-03t14:26+00:00,ryan,eugene,andrews,f,18/10/1964, 15  investigator  avenue  alva  glen , tin  can  bay ,4580.0,qld, 07  5359  3584 ,andrews.ryan@mail.com.au
rec-68087,c123034826,32, 1307  59840  2  1 ,married,193,67,17,63,88,0,diarrhea,2012-03-21t24:40+00:00,R46233280,40,graduate-diploma,general-manager,, 8382  4997  8498  6491 ,21,2020-01-26t21:05+00:00,tamsyn,daniel,love,f,16/10/1980, 1276  duckmaloi  road  little  rapids ,oberon,2787.0,nsw, 02  9210  6208 ,absaeokskr@aol.com
rec-62795,h126440097,16, 5323  84231  1  2 ,married,177,-99,20,76,177,0,sleep-apnea-/rx-cpap,2015-11-07t08:48+00:00,R49407260,21,bachelor-degree,other-technician,, 1947  5674  9060  4238 ,2,2020-02-26t20:46+00:00,william,quentin,mann,m,19/06/1999, 9  pacific  terrace  shelly  beach ,ballina,2478.0,nsw, 02  7341  7351 ,william.mann@mail.com
rec-49476,h165688876,76, 2639  94849  2  1 ,married,190,92,25,75,159,0,hip-pain,2020-07-24t14:56+00:00,R65687868,76,certificate-i,re-tired,, 2307  4908  8321  3863 ,45,2020-07-25t20:25+00:00,harrison,peter,haywood,m,20/08/1944, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  4340  0234 ,harrison.haywood@hotmail.com
rec-69409,a198120235,51, 3422  31927  2  1 ,married,173,106,35,79,172,0,bilateral-lower-extrimity-pain-(ble),2016-07-26t01:45+00:00,R52109238,55,senior-secondary-school,machinary-driver,, 6508  2445  4103  6285 ,34,2018-06-17t15:31+00:00,lisa,renee,hallyburton,f,22/02/1965, 4  chevron  rise  seaview ,nerang,4211.0,qld, 07  5285  8628 ,bijrdlmkmt@hotmail.com
rec-69409,a198120235,51, 3422  31927  2  1 ,married,173,106,35,79,172,0,bilateral-lower-extrimity-pain-(ble),2016-07-26t01:45+00:00,R50812392,51,senior-secondary-school,machinary-driver,, 6508  2445  4103  6285 ,34,2014-10-15T14:43+00:00,lisa,renee,hallyburton,f,22/02/1965, 4  chevron  rise  seaview ,nerang,4211.0,qld, 07  5285  8628 ,bijrdlmkmt@hotmail.com
rec-37049,d129423039,13, 4483  37872  1  2 ,,147,55,25,73,109,1,onset-of-depressed-mood,2015-05-12t11:08+00:00,R92023349,18,senior-secondary-school,casual-worker,, 1634  1189  9074  4365 ,1,2020-02-05t04:27+00:00,daniel,thomas,canipe,m,08/07/2002, 46  keppel  street  loxley  hse  medcl  centre ,bathurst,2795.0,nsw, 03  8791  2393 ,daniel49@mail.com
rec-63556,b129888120,40, 8741  55191  2  1 ,not-married,185,121,35,80,225,0,constipation,2013-11-26t13:58+00:00,R10288289,47,certificate-iv,ict-technician,, 9958  4559  4121  7131 ,28,2020-01-21t16:48+00:00,rebecca,odum,nuckles,f,21/12/1973, 17  applecross  way  the  pines  hostel ,elanora,4221.0,qld, 07  9328  9915 ,hjrktapqip@gmail.com
rec-55765,f143008219,6, 1858  70991  2  3 ,,123,-99,13,71,171,0,ankle-swelling,2020-01-08t21:49+00:00,R03198024,6,primary-school,,,,0,2020-07-27t16:15+00:00,teresa,lynn,meadows,f,19/06/2014, 18  pope  road  hmas  cerberus ,mornington,3931.0,vic, 03  7208  8981 ,meadows100@aol.com
rec-19851,f139727066,7, 5687  41439  2  2 ,,128,-99,12,70,113,0,low-energy,2014-08-23t14:33+00:00,R69762037,13,secondary-school,,,,0,2020-07-12t13:52+00:00,william,phillip,beyer,m,24/07/2007, 462  beams  road  golden  downs ,carseldine,4060.0,qld, 07  9762  9791 ,william.beyer@hotmail.com
rec-65783,i109604632,56, 4105  95590  1  1 ,separated,166,147,53,75,83,0,low-energy,2015-06-19t17:57+00:00,R02636094,61,certificate-ii,other-service-worker,, 3028  0729  3203  4037 ,42,2020-01-10t19:12+00:00,phyllis,ghassan,dewitte,f,16/04/1959, 61  avondale  avenue  st  vincent's  hospital ,lismore,2480.0,nsw, 02  5511  0912 ,lcennsmfmg@hotmail.com
rec-79840,i181013845,80, 7646  72657  2  2 ,married,194,90,23,75,177,1,insomnia,2016-04-09t20:04+00:00,R08854113,84,diploma,re-tired,, 4759  2261  3365  6548 ,45,2012-06-02t17:56+00:00,orrin,matthew,stokes,f,18/04/1936, 3  heeterra  close  raaf  base ,winnellie,820.0,nt, 08  7305  8061 ,orrin.stokes@mail.com.au
rec-90806,i136017786,10, 2798  91988  1  3 ,,149,42,18,78,163,0,musculosketal-pain,2020-03-13t13:59+00:00,R61687307,10,primary-school,,,,0,2020-03-18t09:41+00:00,christopher,edward,lyons,f,23/03/2010, 5  allamurr  court  dunbar  heights ,palmerston,830.0,nt, 08  9392  1661 ,lyons.christopher@yahoo.com
rec-55696,e130338919,78, 1322  94037  2  2 ,married,192,74,20,72,103,0,head-cold,2019-12-11t17:59+00:00,R03983193,79,bachelor-degree,re-tired,, 4087  3796  6027  1094 ,45,2020-03-10t03:05+00:00,cynthia,baker,le,f,25/03/1941, 8  queen  louisa  drive  swanport  estate , murray  bridge ,5253.0,sa, 08  0730  3367 ,le.cynthia@gmail.com
rec-33191,f134252334,20, 4125  21697  2  2 ,married-de-facto,198,73,18,69,225,0,sciatic-pain-rt-side,2014-09-03t19:45+00:00,R34253432,26,senior-secondary-school,taxi-driver,, 7240  4126  4669  7869 ,5,2018-11-24t12:54+00:00,bridget,leigh,zourzoukis,f,26/03/1994, 3  carthy  road  landfall ,naracoorte,3812.0,sa, 08  8125  7783 ,hdifciefqh@aol.com
rec-36390,a109673987,19, 2771  42053  2  2 ,married-de-facto,189,108,30,76,154,1,fluid-in-lungs,2015-02-08t03:23+00:00,R79679083,24,advance-diploma,art-media-professional,, 7707  4971  9467  3464 ,5,2020-03-05t16:44+00:00,moises,jae,binkowski,m,13/06/1996, 5  barrett  drive  floreat  village , alice  springs ,870.0,nt, 07  8712  2636 ,binkowski.moises@gmail.com
rec-82731,a159486913,11, 9101  81366  2  2 ,,133,55,31,74,236,0,sweating-associated-with-pre-syncope,2017-03-01t18:46+00:00,R89365491,14,secondary-school,,,,0,2020-02-12t07:30+00:00,laquavis,paul,price,f,20/03/2006, 31  the  crescent  hedgeley  dene ,sassafras,3787.0,vic, 03  1498  8869 ,laquavis21@yahoo.com
rec-12515,h104361748,16, 2584  76687  2  2 ,married,181,62,18,78,153,0,muscle-pain-proximal-to-sternum,2013-03-25t17:39+00:00,R44760183,23,certificate-iv,other-technician,, 3371  5682  2489  6880 ,4,2020-07-08t23:52+00:00,robert,keith,borchert,m,10/05/1997, 1057  pine  mount  road  robyn  lee ,woodstock,2793.0,nsw, 02  0097  5585 ,
rec-63485,f177963787,27, 5214  90824  1  2 ,not-married,192,111,30,73,119,0,prolapsed-uterus,2013-05-07t07:37+00:00,R77737698,34,advance-diploma,other-technician,, 6896  2206  5012  7862 ,15,2020-04-11t09:17+00:00,philip,charles,thurmon,m,21/05/1986, 288  numulgi  road  1st  lhs  lsm  side ,numulgi,2480.0,nsw, 02  6125  6691 ,esedenomfh.mail.com.au
rec-40063,f185875338,19, 7516  15363  2  2 ,married,189,82,22,73,182,0,asthma-exacerbation,2013-06-03t18:44+00:00,R37588835,26,bachelor-degree,legal-professional,, 9869  6266  5862  7116 ,7,2020-03-13T09:30+00:00,burton,montgomery,sadowski,f,03/05/1994, 258  spring  street  yukana  retirement  vlge ,toowoomba,4350.0,qld, 08  9278  3817 ,burton11@hotmail.com
rec-92872,d194850195,22, 1659  84324  1  3 ,married-de-facto,174,120,39,74,173,0,fall,2015-04-26t03:01+00:00,R54098159,27,senior-secondary-school,machinary-driver,, 3515  9882  3700  9625 ,8,2020-07-27t02:28+00:00,ben,e,yearwood,f,20/12/1993, 52  lindhill  avenue  gnby , geilston  bay ,7015.0,tas, 03  8717  8068 ,ntogohnkml@mail.com
rec-43283,d143828525,56, 3321  21999  2  1 ,not-married,184,-99,16,67,167,0,fall,2016-03-26t20:40+00:00,R22483855,60,secondary-school,casual-worker,, 1285  3766  9029  4086 ,38,2017-08-19t09:02+00:00,james,john,lensing,f,16/12/1960, 16  bakker  drive  granny  flat ,bonville,2441.0,nsw, 02  8280  7494 ,james.lensing@yahoo.com
rec-30779,c156533243,51, 1160  84582  1  2 ,separated,174,66,21,66,214,0,irregular-heart-beat,2013-02-21t20:15+00:00,R32354563,58,secondary-school,other-labourer,, 4441  2811  6541  1352 ,39,2020-02-05t22:01+00:00,ellis,lee,alston,m,10/05/1962, 1  spring  gully  road  yalca ,wodonga,3690.0,vic, 03  3164  0023 ,andmffieae.gmail.com
rec-52855,i175317944,43, 5523  31974  2  1 ,separated,176,125,40,74,94,0,double-vision,2016-03-03t21:36+00:00,R37179445,47,certificate-iv,ict-technician,, 2765  9396  8041  2746 ,27,2019-10-21t07:39+00:00,jeanine,ashley,castelloe,f,18/07/1973, 133  south  terrace  rowethorpe ,bentley,6102.0,wa, 08  6172  2843 ,castelloe55@mail.com
rec-2891,h127879498,22, 4385  63702  1  3 ,married-de-facto,178,80,25,72,247,0,nasal/chest-congestion,2015-11-20t22:02+00:00,R74927898,27,senior-secondary-school,factory-worker,, 1199  8280  4532  1366 ,6,2018-04-21t05:03+00:00,john,david,blackburn,m,06/07/1993, 250  baltimore  parade  raafa  estate ,merriwa,6030.0,wa, 08  3644  0372 ,psbdhchfed@mail.com
rec-74424,d199040802,40, 3451  24968  1  2 ,not-married,196,128,33,73,146,0,constipation,2016-12-19t18:15+00:00,R08402099,44,certificate-iv,engineering-worker,, 1548  0290  7188  4951 ,25,2020-01-09t24:20+00:00,adam,perry,eichmann,f,04/06/1976, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  3503  5943 ,eichmann.adam@hotmail.com
rec-60474,g154305772,16, 9519  52213  1  2 ,married,170,-99,30,76,185,0,lipodermatosclerosis,2017-10-07t03:20+00:00,R07532745,19,secondary-school,shop-assistent,, 5411  7373  0868  2899 ,0,2020-07-02t03:46+00:00,ronald,edwin,coble,m,03/03/2001, 100  fullbrooks  road  fairbanks ,nabowla,7254.0,tas, 03  3906  8333 ,hcqjeicdjf@mail.com.au
rec-4296,i156209619,41, 1564  47461  1  1 ,not-married,187,137,39,79,211,0,excision-squamous-cell-cancer-left-forearm,2012-01-14t07:23+00:00,R96029516,49,certificate-ii,other-service-worker,, 5499  5211  6878  8258 ,30,2020-03-16t11:38+00:00,toni,spivey,jeffries,f,15/10/1971, 5  barrett  drive  floreat  village , alice  springs ,870.0,nt, 08  2493  6027 ,eqbnaldnio@hotmail.com
rec-47102,f182637116,52, 8892  89061  2  2 ,not-married,186,-99,29,83,230,0,trigger-finger,2014-12-05t01:25+00:00,R17128636,58,senior-secondary-school,farm-worker,, 8721  4055  4194  3766 ,39,2020-05-04t18:47+00:00,zachary,nathanel,brinson,m,13/05/1962, 26  mitchell  street  mallam  chambers ,darwin,800.0,nt, 08  7547  1262 ,zachary91@hotmail.com
rec-40644,b154841230,53, 5739  59100  1  1 ,married,184,136,40,78,219,0,blepharitis/-meibomitis,2014-02-08t22:24+00:00,R02418435,59,doctoral-degree,education-professional,, 1649  5525  9155  2939 ,32,2012-05-04t01:57+00:00,beverly,h,pettus,f,11/10/1961, 316  marine  parade  beaconlea ,labrador,4215.0,qld, 07  2233  6344 ,jeahkfigpg@yahoo.com
rec-36009,g155836005,34, 1819  22981  1  1 ,married,172,59,19,79,118,0,urinary-incontinence-at-night,2014-11-21t06:30+00:00,R03855065,40,diploma,other-worker,, 5351  4796  6862  5731 ,11,2010-05-09t11:42+00:00,michelle,b,hobden,f,05/03/1980, 2  cobden  place  hebron  park ,parkes,2870.0,nsw, 02  3667  4304 ,michelle63@aol.com
rec-13925,a183280975,12, 1714  20097  2  3 ,,137,37,19,79,169,0,breast-repair,2014-08-01t08:03+00:00,R98803725,18,senior-secondary-school,casual-worker,, 4721  5082  2892  5679 ,1,2020-05-21t18:31+00:00,otis,l,hong,m,21/11/2002, 55  wetherby  road  flea , howard  springs ,835.0,nt, 08  0736  2115 ,otis.hong@aol.com
rec-74760,a113789512,14, 2388  51375  2  3 ,not-married,160,-99,17,73,208,0,acne-flare-up,2015-04-12t11:33+00:00,R17239851,19,senior-secondary-school,clerks,, 7778  8178  2163  5515 ,0,2020-01-01t24:28+00:00,presley,michael,brewer,f,08/04/2001, 26  normanby  avenue  aprt  7 ,thornbury,3071.0,vic, 03  2022  2209 ,presley59@hotmail.com
rec-3117,i174598094,26, 9997  72895  2  2 ,married-de-facto,189,105,29,77,178,0,dry-mouth,2016-08-12t11:17+00:00,R58740994,30,graduate-certificate,health-professional,, 3978  7389  3590  4404 ,11,2020-05-23t24:59+00:00,andrew,douglas,collins,m,08/10/1990, 35  banksia  avenue  interlake ,kalkite,4216.0,nsw, 02  4399  2818 ,collins.andrew@aol.com
rec-46604,h163163283,53, 6201  77838  1  2 ,married,173,-99,35,81,199,0,myalgia,2020-01-02t17:33+00:00,R81626333,53,certificate-i,clerks,, 4701  8913  7522  4192 ,34,2020-02-06t12:39+00:00,justin,l,herbowy,m,11/07/1967, 2570  calder  highway  summer  park ,elphinstone,3448.0,vic, 03  1905  2047 ,herbowy.justin@mail.com
rec-75828,c178280943,50, 2654  84935  1  1 ,divorced,189,141,39,73,185,1,urinary-incontinence,2011-01-07t13:13+00:00,R30927884,59,certificate-ii,construction-worker,, 1262  7360  9873  8548 ,36,2016-04-02t04:24+00:00,rodger,colen,richard,f,24/04/1961, 5  harrisons  lane  learning  earth  farm , cardiff  heights ,2285.0,nsw, 02  0077  8253 ,jtopeqciah@aol.com
rec-74026,c110064599,24, 2410  33608  1  2 ,married,187,93,26,71,224,0,cold,2014-11-26t13:44+00:00,R05941096,30,diploma,other-worker,, 9487  0634  4611  6295 ,5,2014-08-09t12:37+00:00,shawn,navolian,rozier,f,24/06/1990, 14  pacific  highway  park  trees , lake  munmorah ,2259.0,nsw, 02  5355  5617 ,shawn.rozier@gmail.com
rec-12571,d102306146,27, 9956  75094  2  1 ,not-married,165,74,27,72,120,0,exhaustion,2013-07-21t10:32+00:00,R40660213,34,certificate-ii,construction-worker,, 9837  7017  4003  3371 ,12,2017-12-10t09:46+00:00,dylan,hubert,harke,m,18/05/1986, 92  second  avenue  jenny  mcloud  village ,wallsend,2287.0,nsw, 02  6700  3325 ,
rec-20727,a109777316,60, 8952  44225  1  1 ,divorced,190,133,36,74,83,0,myocardial-infarction,2018-03-10t05:53+00:00,R17077963,62,advance-diploma,health-professional,, 9339  6040  0280  2704 ,43,2020-05-05t03:26+00:00,jamise,demetria,devault,f,25/09/1958, 21  schier  drive  waratana ,haven,3401.0,vic, 03  2160  3306 ,
rec-46769,i157228204,50, 3432  92766  2  2 ,married-de-facto,176,-99,43,79,230,0,fall,2014-08-02t01:49+00:00,R27452280,56,senior-secondary-school,taxi-driver,, 5758  9238  5706  8160 ,40,2017-03-23T12:09+00:00,daniel,scott,glasbrook,m,15/11/1961, 784  gan  gan  road  middle  rock  cvan  p , anna  bay ,2316.0,nsw, 02  0661  5256 ,glasbrook.daniel@mail.com
rec-15263,h156867132,36, 5875  36722  2  1 ,married,172,69,23,71,236,0,alopecia,2016-02-02t21:39+00:00,R86153762,40,secondary-school,taxi-driver,, 6350  6518  6014  1069 ,21,2020-03-17t10:27+00:00,shawanna,rash,wright,m,05/08/1980, 851  stuart  avenue  port  phillip  village ,altona,3018.0,vic, 03  0604  5390 ,wright57@gmail.com
rec-67368,f181713890,71, 4129  64630  1  1 ,married,189,135,37,70,123,0,tooth-(#37)-infection,2020-04-05t03:35+00:00,R80119873,71,advance-diploma,ict-professional,, 0894  6346  2817  1340 ,45,2013-02-18t03:09+00:00,mariah,tola,fisher,m,18/01/1949, 1  woodhouse  road  glenlea ,oaklands,2646.0,nsw, 02  4203  4516 ,mariah18@aol.com
rec-82962,h150559903,44, 5869  40237  2  2 ,married,168,-99,23,76,55,0,fall,2017-08-26t16:18+00:00,R39505905,47,certificate-i,carer,, 3764  6562  6736  2414 ,28,2020-05-02t05:32+00:00,charles,williamjose,bradley,m,18/03/1973, 24  kangaloon  road  kenilworth  garden ,bowral,2576.0,nsw, 02  6159  3460 ,charles15@aol.com
rec-65639,b198671376,17, 2871  51318  2  2 ,not-married,177,97,30,75,227,0,electrodesiccation-and-curretage-to-remove-squamous-cell-carcinoma,2016-12-27t10:36+00:00,R86371769,21,diploma,automotive-worker,, 0316  4118  4047  5153 ,2,2020-05-14t09:51+00:00,ann,c,shaw,f,15/12/1999, 215  grays  road  pejap ,paraparap,3240.0,vic, 03  8265  8085 ,nfarnsebcf@mail.com.au
rec-26778,a152603554,18, 7859  60955  1  2 ,not-married,166,75,27,75,274,0,rash-on-both-ring-fingers,2016-09-15t05:01+00:00,R54065352,22,diploma,other-technician,, 2344  6082  4539  1420 ,3,2020-02-19t22:48+00:00,ryan,e,canard,m,25/12/1998, 460  east  kurrajong  road  sec  1  road , kurrajong  east ,2758.0,nsw, 02  7251  8091 ,canard52@aol.com
rec-27569,a151345429,18, 7006  22325  1  3 ,married,176,68,21,74,96,0,anxiety,2014-05-17t08:56+00:00,R54139542,24,senior-secondary-school,machinary-driver,, 8433  0762  3479  4847 ,5,2020-04-10t05:04+00:00,timothy,harmon,lontoc,m,28/05/1996, 34  elsie  grove  flt  2 ,chelsea,3196.0,vic, 03  5681  1332 ,timothy91@mail.com
rec-90165,f138177714,57, 6408  27385  2  1 ,married,194,101,26,76,106,0,unobserved-fall,2013-05-25t06:05+00:00,R18743771,64,certificate-ii,other-worker,, 7819  8891  0298  4503 ,45,2020-01-05t09:19+00:00,donald,alan,roman,f,04/08/1956, 127  algona  road  mddle  brthrvia , johns  river ,2443.0,nsw, 02  8197  5136 ,roman5@hotmail.com
rec-57435,f116927571,25, 9841  79218  1  3 ,not-married,192,99,26,69,134,0,neck-muscle-spasms,2019-08-17t07:52+00:00,R91625771,26,certificate-iii,automotive-worker,, 8185  3348  3605  2210 ,6,2019-07-23t03:37+00:00,dustin,howard,kirby,m,29/10/1994, 785  barrabool  road  weemelah ,ceres,3221.0,vic, 03  6520  4065 ,kirby8.mail.com.au
rec-37643,b130227403,50, 8625  92229  1  2 ,married,199,76,19,80,246,0,cough,2018-06-03t06:24+00:00,R07323420,52,graduate-diploma,health-professional,, 7873  1039  1575  1737 ,33,2020-03-03t21:21+00:00,rahlique,james,bien-aime,m,29/01/1968, 141  tall  timbers  road  macquarie  shores , lake  munmorah ,2259.0,nsw, 02  4273  1739 ,bien-aime.rahlique@yahoo.com
rec-95315,a163868936,74, 3330  53318  1  1 ,married,177,111,35,78,130,0,headache,2015-09-22t24:59+00:00,R66388639,79,graduate-certificate,re-tired,, 5994  9994  8266  7439 ,45,2018-09-27t02:51+00:00,clifton,l,garrou,m,25/08/1941, 152  port  rush  parade  raafa  estate , meadow  springs ,6210.0,wa, 08  4205  8551 ,clifton94@aol.com
rec-10564,h199338773,45, 5088  89757  1  2 ,married,165,87,31,82,132,0,cough,2019-10-14t05:11+00:00,R38739379,46,senior-secondary-school,taxi-driver,, 9820  9377  7725  6036 ,27,2020-05-16t13:16+00:00,anna,marie,bierman,m,21/05/1974, 13  cavenagh  street  carpentaria  house ,darwin,800.0,nt, 08  0068  7356 ,bierman61@mail.com.au
rec-22956,i102521621,55, 8277  71784  2  2 ,married,197,55,14,80,129,0,dry-mouth,2016-10-04t03:43+00:00,R16522021,59,certificate-i,personal-services-worker,, 6043  8147  9560  0604 ,38,2018-01-25t03:55+00:00,harriett,may,holsapple,f,29/11/1961, 269  birkdale  road  villa  306 ,birkdale,4159.0,qld, 07  4295  6266 ,harriett43@mail.com.au
rec-36344,a170868980,23, 7287  39883  1  2 ,divorced,177,-99,34,73,155,0,rotator-cuff-surgery,2013-11-01t09:24+00:00,R86980870,30,graduate-certificate,manager,, 8857  1605  5186  9533 ,10,2019-03-17t13:40+00:00,rommie,joseph,kunisch,m,25/05/1990, 77  lakeside  court  oasis  village ,cobram,3644.0,vic, 02  7399  2442 ,rommie.kunisch@yahoo.com
rec-53893,b106244072,22, 6866  60412  1  2 ,married-de-facto,182,63,19,72,72,1,back-pain,2019-10-02t04:25+00:00,R04426702,23,certificate-ii,personal-services-worker,, 2586  3079  4111  1708 ,4,2020-02-13t10:30+00:00,lynda,casey,taylor,f,25/09/1997, 16  buff  point  avenue  lakeland  caravan  park , buff  point ,2262.0,nsw, 02  1785  3741 ,rqspqraimg@gmail.com
rec-39012,d167517940,72, 8348  57089  1  2 ,married-de-facto,198,-99,36,75,228,0,shy-drager-syndrome,2013-03-12t03:30+00:00,R01477695,79,certificate-iii,re-tired,, 1011  9986  3165  8561 ,45,2020-06-21t05:43+00:00,jewel,devane,little,f,19/11/1941, 70  deals  road  the  denison  river ,bicheno,7215.0,tas, 03  6346  9726 ,little.jewel@yahoo.com
rec-20851,b171243893,76, 9672  75984  2  1 ,married,166,61,22,72,199,0,physical-weakness,2014-09-22t23:19+00:00,R33812497,82,certificate-iv,construction-worker,, 7611  4260  2836  6907 ,56,2013-04-24t12:02+00:00,dorothy,lynn,honeycutt,f,19/02/1938, 1  housden  street  tall  pines , north  rockhampton ,4701.0,qld, 07  5500  8865 ,tnfsgepnij@hotmail.com
rec-43847,b136334767,50, 3286  24996  1  2 ,separated,178,66,20,73,186,0,trouble-moving-left-hand-fingers,2016-05-25t18:23+00:00,R73363674,54,certificate-i,health-support-worker,, 9759  6307  5228  8097 ,32,2017-01-06t03:03+00:00,robert,rayvon,spikes,m,17/04/1966, 128  benowa  road  sun  village ,southport,4215.0,qld, 07  7148  6645 ,pbdjkfgaqt@mail.com.au
rec-67799,i183027336,52, 2021  94811  2  1 ,divorced,190,134,37,81,207,0,onychomycosis,2016-05-20t03:35+00:00,R60323387,56,graduate-diploma,general-manager,, 3264  7760  9644  5351 ,33,2016-12-13t05:34+00:00,helen,danyel,pope,f,17/04/1964, 22  mayfield  court  kilkerrin  lakes ,moama,2731.0,nsw, 02  3154  0465 ,helen24@mail.com.au
rec-92030,b161484356,18, 3492  63437  1  3 ,married,169,96,33,74,270,0,fall,2015-08-01t01:43+00:00,R65863441,23,senior-secondary-school,machinary-driver,, 8711  2237  9593  5128 ,4,2020-07-14t19:17+00:00,gary,w,hooker,f,09/01/1997, 538  hopewell  road  blks  500 , darwin  river ,822.0,nt, 08  4146  5921 ,hooker.gary@mail.com.au
rec-76987,e180142887,36, 8885  46135  2  2 ,separated,173,68,22,73,248,1,dry-mouth,2015-03-08t03:30+00:00,R04281788,41,certificate-iv,engineering-worker,, 9515  6803  7702  2029 ,22,2020-01-13t20:28+00:00,scott,lee,white,f,10/02/1979, 49  augusta  road  calvary  campus , lenah  valley ,7008.0,tas, 03  2170  7136 ,scott.white@mail.com
rec-4570,h149631213,23, 9754  23080  1  3 ,married,178,57,17,76,193,0,hematuria,2017-02-06t04:57+00:00,R21319643,26,certificate-ii,other-service-worker,, 6507  9386  7170  6867 ,5,2018-09-19t04:44+00:00,spencer,benjamin,greene,m,09/08/1994, 4  martins  parade  clifton  water ,bairnsdale,3875.0,vic, 03  1924  5941 ,tglnhhetos@yahoo.com
rec-24413,f185983945,50, 4301  87595  2  1 ,married,199,120,30,75,196,0,squamous-cell-cancer,2011-11-20t02:50+00:00,R88345995,59,certificate-ii,personal-services-worker,, 2518  7486  2913  9253 ,39,2019-04-01t20:06+00:00,taylor,sheldon,calice,m,18/09/1961, 13  tedder  avenue  main  beach  medical  centre , main  beach ,4561.0,qld, 07  2692  3365 ,jibcjcchjo@mail.com
rec-25987,i170810659,63, 8945  88237  2  1 ,married,176,112,36,76,209,0,arthritis---r-knee-&-elbow,2014-07-12t13:34+00:00,R17590608,69,graduate-diploma,art-media-professional,, 6656  6572  8410  9205 ,50,2020-07-02t12:56+00:00,randall,ardell,davis,m,19/07/1951, 326  booyong  road  erewhon ,nashua,2479.0,nsw, 02  2837  0269 ,randall44@aol.com
rec-76410,e182634043,14, 9640  53671  2  2 ,not-married,156,79,32,74,224,0,weight-loss,2014-09-24t13:19+00:00,R30284364,20,certificate-iii,other-worker,, 3524  6073  0495  2892 ,1,2020-06-15t19:55+00:00,christopher,william,armstrong,f,26/05/2000, 55  kangaroo  street  appt  9 ,manly,2095.0,nsw, 02  6013  0021 ,armstrong.christopher@mail.com.au
rec-32633,f126689071,40, 2917  36899  2  1 ,married,174,-99,37,72,182,1,worsening-of-hip-pain,2015-09-18t09:40+00:00,R06769812,45,certificate-iii,construction-worker,, 6643  1209  3363  3353 ,26,2020-07-17t09:28+00:00,james,anthony,notheis,m,29/03/1975, 11  renwick  street  flr  3 ,marrickville,2204.0,nsw, 02  2901  2250 ,james1@mail.com.au
rec-57910,c103726001,42, 8748  28680  2  2 ,not-married,197,58,14,79,264,0,crying-as-a-result-of-worsened-depression,2013-12-17t11:34+00:00,R13620700,49,certificate-iv,other-worker,, 5456  0433  8089  4304 ,30,2020-03-10t24:34+00:00,cameron,h,herndon,m,23/07/1971, 17  nile  street  sunset  vista ,orange,2800.0,nsw, 02  4410  2978 ,herndon33@mail.com.au
rec-24250,f130314850,30, 2005  65305  1  1 ,not-married,192,79,21,83,135,0,fall,2015-10-22t20:39+00:00,R51043803,35,graduate-certificate,legislator,, 8473  1514  6478  8807 ,8,2012-04-07t13:15+00:00,raymond,victor,cain,m,06/08/1985, 3  parap  road  parap  village  shopping  centre ,parap,820.0,nt, 08  5937  3314 ,cain64@yahoo.com
rec-96179,d122515519,33, 3009  86337  2  2 ,married,191,88,24,75,118,0,left-arm-hematoma,2015-01-03t24:33+00:00,R91555221,39,advance-diploma,ict-technician,, 3373  2967  7419  9721 ,20,2020-06-23t02:15+00:00,thomas,ame,merritt,f,25/01/1981, 35  banksia  avenue  interlake ,kalkite,2627.0,nsw, 02  1378  0943 ,merritt81.mail.com
rec-15101,c144304930,64, 6599  12298  2  2 ,married-de-facto,174,148,48,69,179,0,dizziness,2020-07-08t01:59+00:00,R03409344,64,senior-secondary-school,clerks,, 8563  6289  8014  5187 ,44,2019-01-19t24:35+00:00,andrew,robert,eden,m,03/09/1956, 8  landscape  drive  the  studio ,metung,3904.0,vic, 03  2052  7751 ,khforkcldo@yahoo.com
