rec_id_medical,ssn,age_at_consultation,medicare_number,marital_status,height,weight,bmi,blood_pressure,cholesterol_level,smoking_status,clinical_notes,consultation_timestamp,rec_id_education,current_age,education,occupation,salary,credit_card_number,years_of_experience,employment_timestamp,first_name,middle_name,last_name,gender,birth_date,street_address,suburb,postcode,state,phone,email
rec-19539,c139222079,13, 7440  27216  1  3 ,,149,53,23,76,217,0,left-forearm-actinic-keratosis,2017-12-08t12:21+00:00,R39209227,16,senior-secondary-school,casual-worker,0.0, 6338  5304  2708  6711 ,3,2020-06-24t14:01+00:00,sandra,holland,ariosa,f,21/08/2004, 12  raktari  place  kuranda ,kalaru,2550.0,nsw, 02  8299  8374 ,sandra.ariosa@hotmail.com
rec-65489,e112025114,11, 5587  69358  1  2 ,,137,50,26,77,170,0,hypokalemia,2014-06-14t07:36+00:00,R11405221,17,senior-secondary-school,casual-worker,-9999.0, 1416  3371  7906  3192 ,2,2020-01-04t01:48+00:00,yasmin,ann,fresina,m,11/11/2003, 3  heeterra  close  raaf  base ,winnellie,3220.0,nt, 08  8380  4784 ,fresina.yasmin@gmail.com
rec-37077,c129953088,10, 6496  77977  2  2 ,,148,28,12,76,176,0,fall,2019-09-10t06:19+00:00,R53298098,11,primary-school,,0.0,,0,2020-04-08t16:20+00:00,marie,kathleen,henderson,f,09/12/2009, 800  main  road  eltham  exchange ,eltham,3095.0,vic, 03  4279  8764 ,henderson.marie@aol.com
rec-87050,i135839236,11, 6869  30365  1  2 ,,126,30,18,65,215,0,low-vitamin-d,2014-02-25t22:54+00:00,R38339652,17,senior-secondary-school,casual-worker,-9999.0, 4202  8159  0239  0369 ,2,2020-04-14t11:24+00:00,lee,michael,sells,f,27/01/2003, 30  potts  street  downstairs , norman  gardens ,7000.0,qld, 07  1099  1917 ,sells.lee@hotmail.com
rec-77796,i101484409,3, 1478  73057  1  2 ,,97,15,15,70,116,0,melanoma-surgery,2012-02-08t02:43+00:00,R84004914,11,primary-school,,0.0,,0,2020-02-12t10:15+00:00,robert,anthony,bryant,f,23/04/2009, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  5641  9764 ,bryant18@mail.com
rec-72411,e137624876,5, 3850  98596  1  3 ,,110,20,16,74,196,0,acute-pericarditis-s/p-elective-atrial-fibrilation-and-flutter-ablation,2012-09-19t06:03+00:00,R87642673,13,secondary-school,,0.0,,0,2020-04-06t10:23+00:00,daniel,earl,pugh,f,11/07/2007, 9  buderim  avenue  pines  drive ,buderim,4556.0,qld, 07  7007  9466 ,pugh88@yahoo.com
rec-44888,d188717777,7, 6215  31321  2  2 ,,110,22,18,72,220,0,nausea,2013-07-08t13:01+00:00,R78718777,14,secondary-school,,0.0,,0,2020-07-08t07:15+00:00,delwin,g,hagler,m,24/10/2006, 1012  st  arnaud  road  maryborough ,wareek,3465.0,vic, 03  3751  3559 ,delwin.hagler@gmail.com
rec-59524,b140172325,13, 4450  22076  2  2 ,,164,49,18,76,126,0,low-energy,2017-03-14t14:59+00:00,R23071452,16,senior-secondary-school,casual-worker,-9999.0, 0564  7938  9778  7147 ,3,2020-02-26t20:18+00:00,stafford,alexander,youngblood,m,13/10/2004, 1  king  road  little  bend ,nannup,6275.0,wa, 08  1352  7249 ,stafford.youngblood@yahoo.com
rec-76311,e187138567,10, 7188  74700  1  2 ,,136,31,16,71,45,0,fall,2015-11-22t09:09+00:00,R76835187,15,secondary-school,,0.0,,0,2020-04-24t11:24+00:00,francisco,michael,scott,f,14/11/2005, 69  cobalt  street  lulworth  flats , broken  hill ,2464.0,nsw, 02  3228  5221 ,aeempqaaqa@mail.com.au
rec-28390,a145379433,12, 7055  43352  2  3 ,,154,42,17,70,147,0,acute-renal-failure-secondary-to-dehydration,2015-01-03t08:28+00:00,R34973435,18,senior-secondary-school,casual-worker,0.0, 9576  0250  9956  5130 ,1,2020-04-21t16:46+00:00,john,anthony,wright,m,03/04/2002, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  5487  2613 ,wright.john@hotmail.com
rec-15970,g173260760,9, 5627  21849  1  2 ,,138,32,16,77,220,0,depression,2017-11-09t04:58+00:00,R20670637,12,secondary-school,,0.0,,0,2020-07-16t12:13+00:00,kevin,colin,hill,m,27/02/2008, 7  townhead  crescent  maison  dieu ,singleton,2330.0,nsw, 02  5230  9146 ,hill.kevin@mail.com
rec-48624,b174347187,11, 1731  52045  2  3 ,,144,33,15,81,141,0,carpal-tunnel-syndrome,2018-06-16t10:22+00:00,R13487747,13,secondary-school,,0.0,,0,2020-05-22t11:19+00:00,wanda,reinhart,aldridge,f,02/12/2007, 2  hamilton  street  macquarie  homes , campbell  town ,7210.0,tas, 03  2955  6410 ,aldridge70@aol.com
rec-30767,a158798793,12, 2088  48440  2  2 ,,144,38,18,68,210,0,nausea,2015-07-22t06:25+00:00,R89358977,17,senior-secondary-school,casual-worker,0.0, 7096  0253  3375  1751 ,2,2020-02-14t01:23+00:00,sally,lynne,wesdyk,f,30/05/2003, 50  channon  street  winston  house ,gympie,4570.0,qld, 07  7983  5994 ,sally.wesdyk@yahoo.com
rec-61200,d101279217,6, 2419  70700  1  2 ,,124,22,14,77,182,0,mild-hernia,2020-06-16t15:39+00:00,R01719227,6,primary-school,,-9999.0,,0,2020-01-07t21:23+00:00,william,walter,rice,f,27/03/2014, 116  karalta  road  villa  184 ,erina,2250.0,nsw, 02  6838  4681 ,prtdeaejfo@aol.com
rec-69459,d143667727,7, 5640  40615  2  2 ,,126,23,14,75,140,0,rectovaginal-fistula,2015-01-10t10:20+00:00,R76467732,12,secondary-school,,,,0,2020-04-22t13:26+00:00,brandon,franklin,kelley,m,06/11/2008, 6  lithgow  street  sth  launceston  xch , launceston  south ,7249.0,tas, 03  6464  6423 ,brandon.kelley@mail.com
rec-83757,f135763494,9, 6096  96984  1  2 ,,140,36,18,74,204,0,remaval-of-basal-cell-nose,2020-04-19t17:22+00:00,R43574369,9,primary-school,,0.0,,0,2020-02-24t14:55+00:00,sean,henry,nichols,m,15/01/2011, 18  cooradilla  street  raaf  base ,darwin,800.0,nt, 08  6369  1347 ,sean.nichols@mail.com.au
rec-17820,a151364436,10, 7818  95507  2  3 ,,127,53,32,80,195,0,insomnia,2015-01-05t02:50+00:00,R43354661,15,secondary-school,,0.0,,0,2020-07-07t01:55+00:00,harriett,darden,goedhart,f,01/01/2005, 100  birch  road  adelene  vlge ,wyoming,2250.0,nsw, 02  1453  5740 ,goedhart.harriett@mail.com
rec-89375,g108366846,8, 5914  64081  2  2 ,,147,36,16,74,134,0,wandering-aimlessly,2018-07-20t24:54+00:00,R64388606,13,secondary-school,,0.0,,0,2020-07-08t16:15+00:00,robert,joseph,faucette,f,10/06/2007, 11  duff  place  deakin  shops ,deakin,2600.0,act, 02  6037  3550 ,faucette61@mail.com
rec-94424,f143227435,12, 1400  48996  1  3 ,,145,66,31,76,132,0,urinary-urgency,2016-11-11t11:28+00:00,R35447232,16,senior-secondary-school,casual-worker,-9999.0, 0477  6524  8436  3831 ,3,2020-03-18t11:37+00:00,bryant,c,peavy,f,21/08/2004, 1  michelago  road  tindarra ,michelago,2620.0,nsw, 02  3164  1431 ,peavy.bryant.hotmail.com
rec-27852,h159576631,12, 1273  21375  2  3 ,,133,-99,36,77,149,1,weight-loss-(11%-of-body-weight),2015-02-25t15:17+00:00,R79355661,17,senior-secondary-school,casual-worker,0.0, 7431  8624  9639  3888 ,2,2020-07-12t06:40+00:00,jashbhai,eugene,sutter,m,13/07/2003, 275  sky  farm  road  sky  farm ,claremont,7011.0,tas, 07  2102  0741 ,jashbhai74@mail.com.au
rec-11412,g196591329,5, 5936  22664  2  2 ,,102,19,18,75,147,0,knee-pain-(right),2020-03-04t20:13+00:00,R31969952,5,pre-school,,0.0,,0,2020-03-27t10:57+00:00,sara,jordan,floyd,f,19/05/2015, 1  lagoon  road  house  106 ,berrimah,828.0,nt, 08  5383  1117 ,sara40@mail.com
rec-54964,h165834901,10, 4986  41747  1  3 ,,124,46,29,78,236,0,uti,2013-07-18t18:03+00:00,R08643951,17,senior-secondary-school,casual-worker,0.0, 2735  5802  6173  5891 ,2,2020-06-17t14:40+00:00,deborah,leannefoster,meade,f,31/07/2003, 8  winnellie  road  kennon's  estate ,winnellie,820.0,nt, 02  1520  1706 ,pipmpolmji@yahoo.com
rec-7957,i179495628,12, 4325  57537  2  3 ,,143,57,27,81,152,0,urinary-frequency,2018-06-18t02:59+00:00,R69584729,14,secondary-school,,,,0,2020-03-06t10:19+00:00,joy,wynette,mcbride,f,03/01/2006, 22  the  esplanade  apt  12 , st  kilda ,3182.0,vic, 03  4151  2175 ,mcbride.joy@yahoo.com
rec-34596,g194786285,7, 7124  90066  1  2 ,,111,25,20,75,130,0,blurred-vision,2016-03-06t18:16+00:00,R78652498,11,primary-school,,0.0,,0,2020-07-05t16:29+00:00,april,cantin,mckoy,f,21/01/2009, 14  toormina  road  toormina  medical  centre ,toormina,2577.0,nsw, 02  9314  4574 ,mckoy11@hotmail.com
rec-30390,f118061298,17, 4671  67805  1  2 ,,168,60,21,79,163,1,dry-mouth,2020-02-19t12:51+00:00,R91126880,17,senior-secondary-school,casual-worker,, 4942  8585  9603  8091 ,2,2020-06-23t23:38+00:00,alecia,marie,neal,f,25/09/2003, 4  leys  road  mittawarra ,eskdale,3701.0,vic, 03  8400  7862 ,alecia93@yahoo.com
rec-89998,g100466792,8, 3677  66910  2  2 ,,128,30,18,77,238,0,worsening-htn,2013-02-02t22:43+00:00,R90606742,15,secondary-school,,0.0,,0,2020-01-21t02:27+00:00,baxter,antoine,christian,f,04/09/2005, 91  cox  street  cona , port  fairy ,2290.0,vic, 03  6780  7002 ,srcmekqdqc@yahoo.com
rec-53895,e181233078,14, 9413  96480  2  2 ,,158,80,32,71,170,0,upper-respiratory-infection,2017-08-21t19:08+00:00,R83172083,17,senior-secondary-school,casual-worker,0.0, 2344  6198  5653  7394 ,2,2020-05-10t02:40+00:00,robert,leonard,hampton,m,26/04/2003, 171  radcliffe  circuit  radcliff  estate ,queanbeyan,2620.0,nsw, 02  4795  1641 ,
rec-27129,d140653365,12, 2116  48172  1  2 ,,137,38,20,80,148,0,wandering,2018-11-21t09:26+00:00,R36550364,14,secondary-school,,0.0,,0,2020-02-04t03:02+00:00,robert,geraldo,barkman,m,28/02/2006, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  6388  1798 ,barkman.robert@hotmail.com
rec-77647,d104881948,7, 9939  97793  1  3 ,,119,30,21,74,115,0,dry-mouth,2020-06-08t23:55+00:00,R98880144,7,primary-school,,0.0,,0,2020-07-27t15:27+00:00,tony,lester,haley,f,14/03/2013, 3  meander  avenue  jane  eliza ,renmark,5341.0,sa, 08  5512  9612 ,haley49@hotmail.com
rec-37502,c140902825,13, 5169  95928  1  2 ,,143,53,25,75,169,0,depressed-mood,2018-03-06t11:08+00:00,R59282400,15,secondary-school,,-9999.0,,0,2020-04-24t22:35+00:00,iva,sophie,burton,f,26/06/2005, 21  mcintyre  road  leslie  street , salisbury  east ,5109.0,sa, 08  1138  1802 ,burton44@yahoo.com
rec-72494,e196508400,10, 3043  54235  2  3 ,,120,42,29,74,246,0,low-energy,2016-04-22t03:03+00:00,R40680905,14,secondary-school,,0.0,,0,2020-05-12t09:03+00:00,alex,paul,cook,f,25/12/2006, 258  spring  street  yukana  retirement  village ,toowoomba,4350.0,qld, 07  6312  6456 ,jggjipqcqd@yahoo.com
rec-17340,g131083355,14, 7800  40421  1  2 ,,153,84,35,82,181,1,altered-mental-status/loss-of-consciousness-secondary-to-anesthesia,2017-11-05t11:15+00:00,R81335305,17,senior-secondary-school,casual-worker,0.0, 7141  4883  4260  9044 ,2,2020-06-17t20:55+00:00,fred,harry,davenport,m,08/05/2003, 17  muir  street  inoffensive , kingsville  south ,3015.0,vic, 03  6407  0126 ,davenport7@gmail.com
rec-77900,d180437367,12, 8574  91568  1  2 ,,153,37,15,72,170,0,dysphagia-for-liquids,2019-07-27t17:19+00:00,R67738043,13,secondary-school,,0.0,,0,2020-02-06t15:07+00:00,b,e,bowden,f,28/08/2007, 620  fenaughty  road  devonleigh ,tatura,3616.0,vic, 03  7975  7554 ,b58@mail.com
rec-64557,d142140926,8, 8308  43982  2  3 ,,135,35,19,73,182,0,dry-mouth,2016-03-25t24:49+00:00,R24041692,12,secondary-school,,-9999.0,,0,2020-05-13t23:21+00:00,katrissa,lynn,mackert,f,01/10/2008, 250  baltimore  parade  raafa  estate ,merriwa,6030.0,wa, 08  2332  9357 ,ioegkoemfr@aol.com
rec-54910,c131901355,13, 4347  79279  2  3 ,,145,41,19,74,165,0,worsening-musculoskeletal-pain-now-also-affecting-rt-knee,2016-06-23t20:30+00:00,R55313019,17,senior-secondary-school,casual-worker,0.0, 1617  2006  8657  7128 ,2,2020-05-11t17:31+00:00,nicholas,elsworth,ratliff,m,17/10/2003, 59  yallambee  avenue  rsl  leisure  living  vlge , gosford  west ,2250.0,nsw, 02  8548  1162 ,nicholas68@gmail.com
rec-92510,a133733714,10, 9603  52780  1  3 ,,148,46,21,75,177,0,palpitations,2013-05-26t03:45+00:00,R47373133,17,senior-secondary-school,casual-worker,0.0, 0902  2173  2709  9651 ,2,2020-05-22t11:34+00:00,william,s,gates,f,27/02/2003, 30  bowyer  place  norris  park ,lavington,2641.0,nsw, 02  8658  1236 ,gates.william@yahoo.com
rec-43529,i140601070,10, 3163  36776  1  3 ,,132,40,22,70,169,0,fungus-on-left-hand-fingernails,2019-01-15t03:46+00:00,R00761040,11,primary-school,,0.0,,0,2020-05-24t15:01+00:00,mark,p,walsh,m,24/03/2009, 848  forest  road  villa  10 ,peakhurst,2210.0,nsw, 02  7696  2760 ,claagltdlt@yahoo.com
rec-4130,g188020080,8, 5383  79850  1  2 ,,120,36,25,75,80,0,bruised-coccyx,2017-08-01t11:15+00:00,R80000828,11,primary-school,,0.0,,0,2020-07-23t06:50+00:00,r,c,frazier,f,03/07/2009, 112  yallambee  avenue  rsl  leisure  living  vlge , gosford  west ,2250.0,nsw, 02  1920  9734 ,r.frazier@gmail.com
rec-6494,h100015522,9, 8620  29695  1  3 ,,134,35,19,70,256,0,chest-pain,2012-02-12t02:26+00:00,R02010525,17,senior-secondary-school,casual-worker,0.0, 9612  3054  1748  2930 ,2,2020-01-10t18:01+00:00,phillip,wayne,leasure,f,03/02/2003, 178  range  road  black  mountain ,cooroy,4563.0,qld, 07  9671  9030 ,phillip2@hotmail.com
rec-10626,d122156194,7, 9235  55676  2  3 ,,123,26,17,79,111,0,dizziness,2015-11-19t14:05+00:00,R91214265,12,secondary-school,,0.0,,0,2020-05-01t14:18+00:00,judith,antal,veal,f,07/03/2008, 2  north  street  oasis  resort , golden  beach ,4551.0,qld, 07  9928  6920 ,veal.judith@mail.com
rec-84082,d124110917,10, 2433  92445  2  2 ,,149,37,16,75,168,0,fall,2015-01-17t13:40+00:00,R42019171,15,secondary-school,,-9999.0,,0,2020-05-19t18:08+00:00,ernest,mason,oliver,f,30/12/2005, 24  anulka  street  weymouth ,howrah,7018.0,tas, 03  4389  0204 ,lhbnphgjda@mail.com.au
rec-26023,a130303215,14, 8526  77450  1  3 ,,141,-99,25,67,24,0,hay-fever,2019-11-15t24:03+00:00,R30035213,15,secondary-school,,0.0,,0,2020-07-18t17:38+00:00,margaret,aquilladempnde,tritthardt,f,19/01/2005, 29  silver  gull  drive  angel  bh , ballina  east ,2478.0,nsw, 02  3651  4599 ,tritthardt.margaret@mail.com.au
rec-11173,e165794291,9, 3915  56868  2  3 ,,136,43,23,76,208,0,post-lp-headache,2018-07-27t03:06+00:00,R57496192,11,primary-school,,0.0,,0,2020-01-09t21:33+00:00,audrey,t,sundra,f,26/07/2009, 1  clancy  road  butterfield  park , gawler  belt ,5118.0,sa, 08  3917  8178 ,audrey87@mail.com
rec-91917,g152315092,8, 6267  31427  2  2 ,,117,32,23,79,240,0,proteinuria,2016-02-19t05:20+00:00,R92320551,12,secondary-school,,-9999.0,,0,2020-03-23t08:25+00:00,john,jiles,bowden,f,23/07/2008, 128  alvie  road  grantville  glen ,grantville,3984.0,vic, 03  2570  3165 ,john11@yahoo.com
rec-22728,b190132883,10, 4055  90594  1  3 ,,147,51,23,70,137,0,yeast-infection,2018-07-15t13:57+00:00,R38392108,12,secondary-school,,,,0,2020-02-02t05:24+00:00,adella,baldwin,payne,f,13/01/2008, 159  brisbane  street  villa  9 , st  marys ,2760.0,nsw,,payne90@yahoo.com
rec-18781,f168721485,9, 9877  80686  2  3 ,,131,28,16,74,241,0,palpitations,2013-08-08t09:46+00:00,R85167824,16,senior-secondary-school,casual-worker,0.0, 6267  3014  6956  3005 ,3,2020-04-09t01:28+00:00,jan,jo,pariyadath,f,17/06/2004, 66  kareena  road  nth  road ,miranda,2228.0,nsw, 02  1871  7222 ,ridjoajsit@mail.com.au
rec-10255,a124145021,12, 8968  28191  1  2 ,,133,50,28,76,187,0,headaches,2015-04-16t21:25+00:00,R51240124,17,senior-secondary-school,casual-worker,0.0, 9582  4036  3782  4367 ,2,2020-03-05t10:56+00:00,virginia,allison,farmer,f,11/06/2003, 24  hope  street  corinton , new  town ,7008.0,tas, 03  6935  6018 ,ommeqpttbb@mail.com
rec-25601,i191657492,11, 9210  76279  1  3 ,,131,50,29,70,165,0,hyperkalemia,2017-01-19t05:16+00:00,R91564927,14,secondary-school,,0.0,,0,2020-01-09t19:43+00:00,elizabeth,cutchin,murasky,f,24/04/2006, 708  maidens  brush  road  henry  kendall  vlge ,wyoming,2250.0,nsw, 02  4903  4470 ,murasky.elizabeth@yahoo.com
rec-81022,g150244273,15, 4264  40876  2  2 ,,155,58,24,77,185,0,constipation,2017-01-07t22:02+00:00,R54072432,18,senior-secondary-school,casual-worker,0.0, 3002  4041  7555  1468 ,1,2020-05-12t17:50+00:00,dashawn,clayton,adams,f,15/04/2002, 270  dunorlan  road  craigie  lea ,dunorlan,7304.0,tas, 03  9166  9740 ,
rec-27557,e102678624,7, 1833  80216  2  3 ,,124,29,18,71,180,0,fall,2020-03-16t22:37+00:00,R66724082,7,primary-school,,0.0,,0,2020-07-24t21:37+00:00,rosalyn,e,eszler,f,23/11/2013, 101  drummond  (north)  street  st  john  of  god  hospital ,ballarat,3350.0,vic, 03  9256  3524 ,rosalyn45@gmail.com
rec-4370,b112011508,10, 1177  32877  2  3 ,,144,28,13,75,167,0,pulmonary-fibrosis,2020-01-23t01:52+00:00,R01112085,10,primary-school,,0.0,,0,2020-07-05t01:50+00:00,martha,chavis,smith,f,31/08/2010, 1  sawpit  gully  road  bridge  creek  street ,mansfield,3724.0,vic, 03  0173  6579 ,martha65@hotmail.com
rec-83828,h123114028,9, 7454  72509  2  2 ,,133,31,17,73,191,0,muscle-spasms,2020-07-12t07:52+00:00,R20183142,9,primary-school,,0.0,,0,2020-01-27t16:49+00:00,derick,david,shorten,m,31/01/2011, 725  maidens  brush  road  henry  kendall  vlge ,wyoming,2250.0,nsw, 02  3832  8074 ,cpmfkjbhak@mail.com
rec-61371,a158138466,8, 7499  76174  2  2 ,,133,36,20,78,204,0,right-leg-cellulitis,2020-02-07t17:50+00:00,R68635184,8,primary-school,,-9999.0,,0,2020-02-10t04:18+00:00,anne,denice,reed,m,30/07/2012, 6  leichhardt  terrace  leichtodd  plaza , alice  springs ,870.0,nt, 08  9195  2345 ,anne.reed@yahoo.com
rec-38708,a122703597,10, 3065  41629  1  3 ,,142,38,18,73,147,0,drowsingess,2020-05-24t09:57+00:00,R72057329,10,primary-school,,0.0,,0,2020-03-27t01:07+00:00,marcus,brooksnyland,lomax,m,02/03/2010, 109  chisholm  street  hermiston ,ballarat,3350.0,vic, 03  3380  3162 ,lomax.marcus@yahoo.com
rec-77580,a146560439,9, 9202  98986  1  2 ,,133,67,37,74,247,0,neck,2015-10-20t10:59+00:00,R03569464,17,senior-secondary-school,casual-worker,0.0, 5556  0297  5494  0169 ,2,2020-05-25t16:49+00:00,wallace,diego,simmons,f,09/02/2003, 1  chifley  road  norwood ,dargan,2786.0,nsw, 02  8925  1201 ,wallace.simmons@yahoo.com
rec-47138,h198896276,8, 4323  66462  2  3 ,,123,27,17,80,240,0,cellulitis-involving-scalp,2017-01-11t13:01+00:00,R68992786,11,primary-school,,,,0,2020-04-12t22:21+00:00,william,frank,aldridge,m,21/04/2009, 52  parkside  street  rlea  street ,elsternwick,3185.0,vic, 03  3004  5179 ,william.aldridge@yahoo.com
rec-45936,a174800578,5, 5789  11712  2  3 ,,107,21,18,77,149,0,bronchial-asthma,2020-07-03t11:53+00:00,R80877504,5,pre-school,,0.0,,0,2020-04-16t15:52+00:00,wilson,henry,phelps,m,11/11/2015, 93  wyralla  road  toms  gully , hickeys  creek ,2440.0,nsw, 02  8062  3366 ,phelps45@mail.com
rec-62878,e174619040,11, 3205  35646  2  2 ,,131,40,23,76,210,0,rash-psoriasis,2014-09-12t10:31+00:00,R14609074,17,senior-secondary-school,casual-worker,0.0, 6687  0170  3526  7522 ,2,2020-01-11t18:03+00:00,angela,nicole,babinski,f,19/02/2003, 5755  princes  highway  kirrewur ,warncoort,3243.0,vic, 03  4593  9682 ,angela72@hotmail.com
rec-79030,f110426608,8, 1198  55217  1  2 ,,129,31,18,74,138,0,vomiting,2020-06-19t01:32+00:00,R06402618,8,primary-school,,0.0,,0,2020-05-14t21:17+00:00,aquil,melvin,sparks,f,22/02/2012, 2  museum  drive  old  timers , alice  springs ,870.0,nt, 08  1715  3394 ,sparks.aquil@mail.com
rec-3220,h162230349,6, 8653  94595  1  2 ,,105,22,19,72,101,0,depressed-mood,2020-02-06t05:13+00:00,R90322436,6,primary-school,,0.0,,0,2020-04-11t18:16+00:00,stephen,dominique,vonweller,m,09/02/2014, 1  princess  street  flt  3 ,richmond,3121.0,vic, 03  6834  8971 ,vonweller8@hotmail.com
rec-450,a187371881,9, 4452  61500  1  3 ,,141,41,20,72,138,0,depressed-mood,2016-11-20t14:15+00:00,R18883771,13,secondary-school,,0.0,,0,2020-07-15t11:24+00:00,timothy,gary,gotcher,m,31/12/2007, 69  fassifern  street  ettalong  vlge ,ettalong,2257.0,nsw, 08  1598  9790 ,gotcher.timothy@aol.com
rec-82465,h116209614,11, 7192  24197  2  3 ,,135,45,24,75,136,0,urinary-frequency,2016-04-14t17:06+00:00,R60164192,16,senior-secondary-school,casual-worker,0.0, 1309  0526  6445  2790 ,2,2019-07-11T19:08+00:00,ethan,alexander,singh,f,01/10/2003, 147  ryrie  street  flr  1 ,geelong,3220.0,vic, 02  1042  4430 ,singh16.mail.com
rec-82465,h116209614,11, 7192  24197  2  3 ,,135,45,24,75,136,0,urinary-frequency,2016-04-14t17:06+00:00,R69602141,17,senior-secondary-school,casual-worker,0.0, 1309  0526  6445  2790 ,2,2020-03-06t03:41+00:00,ethan,alexander,singh,f,01/10/2003, 147  ryrie  street  flr  1 ,geelong,3220.0,vic, 03  9186  1838 ,singh16.mail.com
rec-32858,b133805944,10, 7396  16656  1  3 ,,138,42,22,70,167,0,subacute-hemorrhage-as-a-result-of-a-fall,2014-03-21t13:20+00:00,R49385403,16,senior-secondary-school,casual-worker,, 0072  2938  7140  9774 ,3,2020-05-14t10:39+00:00,terry,s,pritchard,m,28/03/2004, 7  titania  street  villa  44 ,morningside,4170.0,qld, 07  9983  8555 ,pritchard.terry@yahoo.com
rec-45948,h171835177,6, 4932  12151  2  2 ,,120,27,18,65,203,0,vomiting,2020-01-22t02:32+00:00,R73157871,6,primary-school,,-9999.0,,0,2020-04-01t14:44+00:00,james,,young,m,29/08/2014, 1  hypo  hills  road  hopefull  hills , coober  pedy ,5723.0,sa, 08  2038  2659 ,james.young@mail.com
rec-51099,d103120947,10, 9200  58578  2  3 ,,139,54,27,77,125,0,yeast-infection,2014-08-24t14:09+00:00,R29347001,16,senior-secondary-school,casual-worker,, 7318  5637  8159  1120 ,3,2020-07-13t06:35+00:00,marjorie,davias,calucag,f,17/11/2004, 256  argyle  street  old  argyle  square , moss  vale ,2577.0,nsw, 02  1884  5418 ,calucag.marjorie@aol.com
rec-44768,c189325961,14, 4250  14807  1  3 ,,147,83,38,82,83,0,type-ii-diabetes,2017-08-23t02:07+00:00,R62593198,17,senior-secondary-school,casual-worker,0.0, 0992  9981  0577  3810 ,2,2020-03-21t05:15+00:00,billy,paul,sherrod,m,21/11/2003, 315  rockley  road  kawana ,perthville,2795.0,nsw, 02  5765  4900 ,billy62@gmail.com
rec-49516,h183822171,12, 4982  78044  2  2 ,,150,37,16,71,193,0,ankle-rash,2015-07-19t15:13+00:00,R78181232,17,senior-secondary-school,casual-worker,0.0, 2367  7935  0620  2674 ,2,2020-07-21t24:36+00:00,terry,bert,mitchell,m,18/09/2003, 36  medowie  road  banyula  village , old  bar ,2795.0,nsw, 02  1194  0961 ,mitchell.terry@hotmail.com
rec-28860,b112979040,9, 8293  38289  1  2 ,,138,29,15,71,241,0,depression,2015-12-03t18:13+00:00,R12990047,14,secondary-school,,0.0,,0,2020-01-05t10:21+00:00,martha,renee,gagliano,f,10/06/2006, 17  maud  street  rosetta  village , victor  harbor ,5211.0,sa, 08  6024  7606 ,martha.gagliano@hotmail.com
rec-96486,i156401844,6, 5363  62405  2  2 ,,113,34,26,71,53,0,left-knee-replacement,2020-02-18t19:19+00:00,R60448451,7,primary-school,,,,0,2020-02-06t14:07+00:00,thomas,daniel,jones,f,10/07/2013, 80  the  esplanade  colonial  townhouse ,darwin,800.0,nt, 08  5206  6871 ,gkblgpflml@aol.com
rec-69526,c175722116,12, 8970  35152  1  3 ,,153,37,15,75,159,0,back-pain,2017-05-13t18:05+00:00,R12277165,15,secondary-school,,0.0,,0,2020-04-24t02:20+00:00,jo,diane,lucas,f,07/12/2005, 91  stanleys  road  lynden  park  stud , red  hill ,3937.0,vic, 03  1167  1737 ,jo54@hotmail.com
rec-2385,a115130771,13, 8174  74390  2  2 ,,165,43,15,76,139,0,sweating,2015-04-23t12:05+00:00,R07115173,18,senior-secondary-school,casual-worker,0.0, 7774  2949  4170  5794 ,1,2020-06-14t07:03+00:00,karen,l,drake,f,07/12/2002, 297  trippe  road  lakewood  estate , humpty  doo ,828.0,nt, 08  6576  8159 ,karen.drake@mail.com
rec-89639,f140942113,11, 2208  41969  1  2 ,,129,60,36,79,179,0,fractured-right-fibula,2015-09-13t18:04+00:00,R49301214,16,senior-secondary-school,casual-worker,-9999.0, 7370  3974  9630  4929 ,3,2020-02-01t21:39+00:00,frederick,lamar,swindell,m,08/12/2004, 55  wetherby  road  flea , howard  springs ,835.0,nt, 08  7370  7717 ,rrmgliklcn@hotmail.com
rec-26373,a188895844,8, 9573  85377  1  2 ,,137,32,17,74,204,0,loose-stool-after-eating-potato-salad,2016-02-10t17:58+00:00,R85488849,14,secondary-school,,,,0,2020-05-25t06:17+00:00,nicole,lekim,mangum,f,19/06/2006, 132  katoomba  street  gloucester  flats ,katoomba,2780.0,nsw, 02  4275  2698 ,
rec-89206,d117884125,14, 9393  26958  1  3 ,,149,81,36,75,177,0,minor-depression,2017-04-02t01:07+00:00,R11248758,17,senior-secondary-school,casual-worker,, 4383  0875  7069  3429 ,2,2020-06-26t21:03+00:00,william,carl,woods,f,20/09/2003, 1269  emu  park  road  balallan ,nankin,4701.0,qld, 07  2329  6884 ,woods.william@mail.com
rec-6270,h161945269,9, 8123  82525  2  2 ,,139,32,16,71,178,0,sweating---pre-syncope-this-am-with-blood-draw,2013-02-02t16:03+00:00,R56149269,16,senior-secondary-school,casual-worker,0.0, 7193  8822  1470  4648 ,3,2020-03-12t17:09+00:00,ellen,claire,duncan,m,31/10/2004, 43  price  street  damar  centre ,nerang,3465.0,qld, 07  5994  2727 ,duncan73@yahoo.com
